,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
22,0.05618516604105631,0.0006249927186319313,4.289530436197917,0.018568657673818652,chebyshev,50,"{'metric': 'chebyshev', 'n_neighbors': 50}",0.35507289854202917,0.3509329813403732,0.3497539901596064,0.3519199566806696,0.002280831257373311,26
23,0.05755694707234701,0.0017095737377381866,5.2219944794972735,0.03897530666812855,chebyshev,100,"{'metric': 'chebyshev', 'n_neighbors': 100}",0.34559308813823725,0.34109317813643725,0.3406936277451098,0.3424599646732614,0.002221449543862298,29
24,0.058103084564208984,0.0013733609389235113,12.462470213572184,0.1212086589163153,minkowski,1,"{'metric': 'minkowski', 'n_neighbors': 1}",0.379132417351653,0.376792464150717,0.36673466938677546,0.37421985029638183,0.0053783389742431435,15
25,0.05845181147257487,0.002677819328650524,14.2796262105306,0.21185012434071335,minkowski,3,"{'metric': 'minkowski', 'n_neighbors': 3}",0.37109257814843705,0.36623267534649306,0.3663746549861994,0.3678999694937099,0.002258259222085611,19
26,0.05835827191670736,7.351553111218193e-05,15.08003036181132,0.07318448480707568,minkowski,5,"{'metric': 'minkowski', 'n_neighbors': 5}",0.3889722205555889,0.3826123477530449,0.38095523820952837,0.384179935506054,0.003455526974456977,10
27,0.05732893943786621,0.0011185988424140016,15.535994370778402,0.03202356843146577,minkowski,7,"{'metric': 'minkowski', 'n_neighbors': 7}",0.39413211735765286,0.3862122757544849,0.38827553102124085,0.38953997471112617,0.0033546073926750963,4
28,0.057719151178995766,0.0006478162972057927,16.092806498209637,0.017343137369096043,minkowski,10,"{'metric': 'minkowski', 'n_neighbors': 10}",0.39575208495830083,0.3871122577548449,0.3886355454218169,0.39049996271165427,0.0037655183263730955,2
29,0.05923231442769369,0.0009123560235574714,17.581997950871784,0.06592919331919198,minkowski,25,"{'metric': 'minkowski', 'n_neighbors': 25}",0.39317213655726885,0.38363232735345293,0.3827553102124085,0.38651992470771007,0.004717430913465428,7
30,0.05830216407775879,0.0005198960805892198,19.00583616892497,0.08892831986111738,minkowski,50,"{'metric': 'minkowski', 'n_neighbors': 50}",0.38189236215275696,0.374272514549709,0.37243489739589586,0.3761999246994539,0.004094475328278525,13
31,0.059268554051717125,0.0016938063247393855,20.156019926071167,0.18718540481096393,minkowski,100,"{'metric': 'minkowski', 'n_neighbors': 100}",0.36755264894702105,0.35591288174236513,0.3604944197767911,0.3613199834887258,0.0047876376726240415,22
