,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.04245146115620931,0.005563067245385914,13.473116000493368,0.2784140772660755,manhattan,1,"{'metric': 'manhattan', 'n_neighbors': 1}",0.24455510889782203,0.24083518329633408,0.23994959798391935,0.2417799633926918,0.001995351225118774,30
1,0.0353997548421224,0.0002088126060834642,14.766863584518433,0.14213864879445617,manhattan,3,"{'metric': 'manhattan', 'n_neighbors': 3}",0.24599508009839804,0.24233515329693406,0.24492979719188768,0.24442001019573992,0.0015370270294954936,29
2,0.03553509712219238,0.0005154858899862767,15.671289046605429,0.10527137991326443,manhattan,5,"{'metric': 'manhattan', 'n_neighbors': 5}",0.26657466850662986,0.2615947681046379,0.2672506900276011,0.26514004221295623,0.0025220332606237465,20
3,0.03542900085449219,0.0008342612108458883,16.249189217885334,0.2741504353764181,manhattan,7,"{'metric': 'manhattan', 'n_neighbors': 7}",0.2744345113097738,0.27005459890802186,0.2721108844353774,0.27219999821772434,0.0017892017049340322,18
4,0.03561663627624512,0.00011476678943803067,16.90468430519104,0.13180948906392392,manhattan,10,"{'metric': 'manhattan', 'n_neighbors': 10}",0.2807943841123178,0.28055438891222173,0.2782911316452658,0.27987996822326844,0.0011277413053582255,15
5,0.03539721171061198,0.0004994626002634858,18.045804738998413,0.18945438134348663,manhattan,25,"{'metric': 'manhattan', 'n_neighbors': 25}",0.29591408171836564,0.2963340733185336,0.297371894875795,0.29654001663756474,0.0006127067207529357,8
6,0.0363463560740153,0.0005934343108899052,18.792033592859905,0.15289674609372,manhattan,50,"{'metric': 'manhattan', 'n_neighbors': 50}",0.2967540649187016,0.29813403731925364,0.29773190927637105,0.2975400038381088,0.0005794835226287417,7
7,0.036986748377482094,0.0002700050379204,19.675097068150837,0.1913128443187424,manhattan,100,"{'metric': 'manhattan', 'n_neighbors': 100}",0.29357412851742964,0.2978340433191336,0.296771870874835,0.29606001423713274,0.001810483072538867,9
8,0.03591481844584147,0.0006129124906437247,5.5378663539886475,0.04432761521801149,euclidean,1,"{'metric': 'euclidean', 'n_neighbors': 1}",0.249715005699886,0.24665506689866204,0.24234969398775952,0.24623992219543586,0.0030211711854466255,27
9,0.034955501556396484,0.00019389192140112932,6.798766454060872,0.010726914485111897,euclidean,3,"{'metric': 'euclidean', 'n_neighbors': 3}",0.24749505009899803,0.24581508369832603,0.24804992199687986,0.24712001859806798,0.0009501270178904642,25
10,0.03593937555948893,0.0012992673837614918,7.394227345784505,0.07226846586720051,euclidean,5,"{'metric': 'euclidean', 'n_neighbors': 5}",0.2639947201055979,0.2649547009059819,0.2626905076203048,0.26387997621062814,0.0009279071181251148,21
11,0.035033067067464195,0.00048315571951674103,7.727408409118652,0.05690943001067577,euclidean,7,"{'metric': 'euclidean', 'n_neighbors': 7}",0.27647447051058976,0.2707745845083098,0.27079083163326534,0.27267996221738827,0.002683130743820025,16
12,0.03642598787943522,0.002067986868050242,8.493571678797403,0.12850592094430247,euclidean,10,"{'metric': 'euclidean', 'n_neighbors': 10}",0.2873342533149337,0.28511429771404573,0.2831513260530421,0.28519995902734047,0.0017087468146793933,11
13,0.035964568456014,0.00043694090088567647,9.494885365168253,0.10824253587798238,euclidean,25,"{'metric': 'euclidean', 'n_neighbors': 25}",0.2997540049199016,0.2986740265194696,0.29947197887915517,0.2993000034395088,0.00045736200121354435,3
14,0.03613503774007162,0.0008831941864982428,10.642736037572226,0.10426463465273994,euclidean,50,"{'metric': 'euclidean', 'n_neighbors': 50}",0.3022739545209096,0.2992740145197096,0.2982719308772351,0.29993996663928474,0.0017003269254876596,1
15,0.03637091318766276,0.000329072133064908,11.930933713912964,0.129646157850708,euclidean,100,"{'metric': 'euclidean', 'n_neighbors': 100}",0.2990940181196376,0.29819403611927764,0.29629185167406696,0.2978599686376607,0.0011681138668457175,5
16,0.03552826245625814,0.0007766910430169723,1.3177510897318523,0.012005260417126412,chebyshev,1,"{'metric': 'chebyshev', 'n_neighbors': 1}",0.23549529009419812,0.23003539929201416,0.23340933637345493,0.23298000858655574,0.0022495693890751704,31
17,0.0338906447092692,0.0004903366344233616,1.6479300657908122,0.017455489339853116,chebyshev,3,"{'metric': 'chebyshev', 'n_neighbors': 3}",0.23063538729225416,0.23063538729225416,0.234549381975279,0.23194005218659577,0.0018450747879299684,32
18,0.0349572499593099,0.00037336686120505717,1.8503890832265217,0.019326398865990004,chebyshev,5,"{'metric': 'chebyshev', 'n_neighbors': 5}",0.25205495890082197,0.251634967300654,0.2528501140045602,0.25218001340201207,0.0005039010148858325,24
19,0.03643902142842611,0.002656796625339791,2.028778314590454,0.09434246278365302,chebyshev,7,"{'metric': 'chebyshev', 'n_neighbors': 7}",0.25799484010319795,0.25799484010319795,0.2610704428177127,0.25902004100803616,0.0014498530237794151,23
20,0.03551125526428223,0.000360016159640521,2.128753105799357,0.01690356803580425,chebyshev,10,"{'metric': 'chebyshev', 'n_neighbors': 10}",0.27029459410811785,0.2710145797084058,0.2682107284291372,0.26983996741522026,0.0011889517992711956,19
21,0.03473091125488281,0.000729503608568833,2.5870660146077475,0.023424102280976855,chebyshev,25,"{'metric': 'chebyshev', 'n_neighbors': 25}",0.28619427611447773,0.2864342713145737,0.28093123724949,0.2845199282261805,0.0025394785053434498,13
