,Parameters,HO Group 1 Score,HO Group 2 Score,HO Group 3 Score,Mean CV Score,RankScore
109,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 6}",0.09473810523789525,0.2012959740805184,0.21234849393975758,0.16946085775272376,386
110,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 7}",0.09755804883902322,0.12605747885042298,0.1701068042721709,0.13124077732053904,451
111,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 20}",0.12071758564828704,0.1872562548749025,0.20964838593543741,0.17254074215287565,370
112,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 2}",0.1980560388792224,0.2357352852942941,0.1357254290171607,0.18983891773022574,317
113,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 3}",0.17885642287154258,0.1762164756704866,0.22554902196087845,0.19354064016763586,306
114,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 4}",0.11753764924701506,0.09917801643967121,0.17310692427697108,0.12994086332121912,454
115,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 5}",0.20483590328193435,0.21725565488690227,0.16656666266650666,0.19621940694511442,298
116,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 6}",0.14117717645647088,0.1990760184796304,0.1515660626425057,0.16393975252620233,399
117,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 7}",0.2010559788804224,0.21677566448671026,0.19590783631345254,0.20457982656019505,271
118,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 20}",0.21047579048419032,0.21053578928421432,0.22008880355214208,0.21370012777351557,236
119,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 2}",0.2143757124857503,0.18485630287394253,0.21078843153726148,0.20334014896565145,276
120,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 3}",0.20375592488150238,0.14711705765884683,0.21450858034321374,0.18846052096118768,322
121,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 4}",0.19667606647867042,0.1985960280794384,0.17250690027601104,0.1892596649447066,319
122,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 5}",0.11771764564708706,0.16607667846643068,0.19710788431537263,0.16030073614296345,407
123,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 6}",0.12347753044939101,0.21707565848683028,0.14874594983799352,0.16309971292473827,401
124,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 7}",0.22085558288834223,0.19715605687886242,0.2048481939277571,0.20761994456498725,259
