,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.07652115821838379,0.004126918596856097,44.5200449625651,0.249016142527734,manhattan,1,"{'metric': 'manhattan', 'n_neighbors': 1}",0.3245335093298134,0.32627347453050937,0.31921276851074043,0.32333991745702106,0.0030035410816231845,12
1,0.07616027196248372,0.0012703007723981702,44.984490950902305,0.23832129538810015,manhattan,3,"{'metric': 'manhattan', 'n_neighbors': 3}",0.30941381172376553,0.3112737745245095,0.3027121084843394,0.3077998982442048,0.003676870851279333,23
2,0.07438365618387859,0.0005082334923857014,45.199787060419716,0.10152378728953304,manhattan,5,"{'metric': 'manhattan', 'n_neighbors': 5}",0.31979360412791746,0.31979360412791746,0.31465258610344415,0.31807993145309305,0.0024234991382048967,17
3,0.07420754432678223,0.0005228837430184224,45.31091539065043,0.07899484294191977,manhattan,7,"{'metric': 'manhattan', 'n_neighbors': 7}",0.3233335333293334,0.3234535309293814,0.3174126965078603,0.32139992025552505,0.00281981852447523,13
4,0.07341257731119792,0.0007863258318175255,45.81104397773743,0.3179256009363644,manhattan,10,"{'metric': 'manhattan', 'n_neighbors': 10}",0.3282534349313014,0.32879342413151735,0.31795271810872433,0.324999859057181,0.00498795507495465,11
5,0.07363621393839519,0.00026621113863359183,45.583043813705444,0.08102708358179148,manhattan,25,"{'metric': 'manhattan', 'n_neighbors': 25}",0.31865362692746146,0.3172736545269095,0.3138125525021001,0.31657994465215705,0.002036324375063848,18
6,0.07300368944803874,0.001337343265673904,45.788521687189736,0.033259356076173134,manhattan,50,"{'metric': 'manhattan', 'n_neighbors': 50}",0.3048539029219416,0.3025739485210296,0.29965198607944316,0.3023599458408048,0.0021290580968157053,28
7,0.07432802518208821,0.0022389922599946096,46.063347021738686,0.21086353783254927,manhattan,100,"{'metric': 'manhattan', 'n_neighbors': 100}",0.2863742725145497,0.28265434691306174,0.27937117484699386,0.2827999314248684,0.0028608553933966523,31
8,0.07407840092976888,2.5220834421630457e-05,16.303258180618286,0.1162151246006461,euclidean,1,"{'metric': 'euclidean', 'n_neighbors': 1}",0.32975340493190136,0.33071338573228537,0.3222728909156366,0.32757989385994113,0.0037730271641763583,9
9,0.07325299580891927,0.0016287650963639848,18.5889577070872,0.2364593720760174,euclidean,3,"{'metric': 'euclidean', 'n_neighbors': 3}",0.3146337073258535,0.30923381532369354,0.31195247809912396,0.311940000249557,0.002204514335221423,20
10,0.07543810208638509,0.0008142987613170713,19.626341342926025,0.23608440869783245,euclidean,5,"{'metric': 'euclidean', 'n_neighbors': 5}",0.33143337133257333,0.3293934121317574,0.3327733109324373,0.33120003146558935,0.0013896677290758984,7
11,0.07409469286600749,0.0005382515908331835,20.010124842325848,0.16294147358296995,euclidean,7,"{'metric': 'euclidean', 'n_neighbors': 7}",0.3382732345353093,0.3327533449331013,0.33175327013080524,0.3342599498664052,0.002867040027367571,3
12,0.07471195856730144,0.0008956425782902581,20.675623019536335,0.12466430633988622,euclidean,10,"{'metric': 'euclidean', 'n_neighbors': 10}",0.34091318173636526,0.3350332993340133,0.3401536061442458,0.33870002907154145,0.0026112473387368907,1
13,0.07329368591308594,0.0006495435793289749,22.2910741964976,0.1672584516200914,euclidean,25,"{'metric': 'euclidean', 'n_neighbors': 25}",0.3361732765344693,0.32993340133197335,0.3293531741269651,0.33181995066446923,0.003087366785268297,5
14,0.07447997728983562,0.0006353048375156248,23.940123716990154,0.0890358730269081,euclidean,50,"{'metric': 'euclidean', 'n_neighbors': 50}",0.3242935141297174,0.31919361612767744,0.3176527061082443,0.32037994545521303,0.002837911879010539,14
15,0.07472785313924153,0.0004014130795837067,25.61563277244568,0.026555036997565607,euclidean,100,"{'metric': 'euclidean', 'n_neighbors': 100}",0.3094738105237895,0.2998140037199256,0.3056522260890436,0.3049800134442529,0.003972142096472737,25
16,0.07322438557942708,0.0003501024735569847,2.35556427637736,0.023324123404855217,chebyshev,1,"{'metric': 'chebyshev', 'n_neighbors': 1}",0.28973420531589367,0.2881742365152697,0.28051122044881793,0.2861398874266604,0.00403069841965558,30
17,0.07324433326721191,0.0002913130330340177,2.9246021111806235,0.04020097296585847,chebyshev,3,"{'metric': 'chebyshev', 'n_neighbors': 3}",0.2817543649127017,0.2742545149097018,0.27595103804152166,0.2773199726213084,0.0032111704958032944,32
18,0.07321103413899739,0.0005954696831727824,3.190783659617106,0.07948127658213412,chebyshev,5,"{'metric': 'chebyshev', 'n_neighbors': 5}",0.30185396292074157,0.29483410331793364,0.2949117964718589,0.2971999542368447,0.003291033948865951,29
19,0.07329662640889485,0.0024770364791156787,3.348478158315023,0.007240794444030084,chebyshev,7,"{'metric': 'chebyshev', 'n_neighbors': 7}",0.31031379372412554,0.30077398452030957,0.30283211328453136,0.3046399638429888,0.004099043192631603,27
20,0.0731056531270345,0.00013040389615127481,3.6027607917785645,0.05974833744234403,chebyshev,10,"{'metric': 'chebyshev', 'n_neighbors': 10}",0.3138537229255415,0.30929381412371754,0.30775231009240367,0.31029994904722086,0.002590500627718449,22
21,0.07003521919250488,0.000679893905173861,4.246014753977458,0.03587173473887046,chebyshev,25,"{'metric': 'chebyshev', 'n_neighbors': 25}",0.3244135117297654,0.3160136797264055,0.3181327253090124,0.31951997225506107,0.0035667571628542815,16
