,Parameters,HO Group 1 Score,HO Group 2 Score,HO Group 3 Score,Mean CV Score,RankScore
204,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 3}",0.09755804883902322,0.1009179816403672,0.12240489619584784,0.10696030889174608,482
205,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 4}",0.1614567708645827,0.09851802963940721,0.13242529701188047,0.13080003250529013,425
206,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 5}",0.1000179996400072,0.10109797804043918,0.10224408976359055,0.10112002248134565,490
207,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 6}",0.09749805003899922,0.1008579828403432,0.10248409936397455,0.10028004408110565,493
208,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 7}",0.1000179996400072,0.09773804523909521,0.10140405616224649,0.09972003368044964,496
209,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 20}",0.13013739725205495,0.10121797564048719,0.11850474018960759,0.11662003769404992,466
210,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 2}",0.17279654406911862,0.14171716565668688,0.1783271330853234,0.16428028093704297,326
211,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 3}",0.17057658846823062,0.14009719805603887,0.18540741629665186,0.1653604009403071,324
212,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 4}",0.14513709725805485,0.15173696526069477,0.18606744269770792,0.16098050173881917,338
213,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 5}",0.17789644207115857,0.19055618887622247,0.1763470538821553,0.18159989494317877,254
214,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 6}",0.14195716085678287,0.1754964900701986,0.12540501620064803,0.14761955570920984,374
215,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 7}",0.13583728325433492,0.1519169616607668,0.13170526821072842,0.13981983770861003,399
216,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 20}",0.12803743925121497,0.17951640967180657,0.13920556822272892,0.14891980571525013,368
217,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 2}",0.1979960400791984,0.17345653086938262,0.13794551782071282,0.16979936292309794,301
218,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 3}",0.19535609287814243,0.16655666886662268,0.1797071882875315,0.18053998334409885,257
219,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 4}",0.18209635807283855,0.1724965500689986,0.18468738749549982,0.179760098545779,260
220,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 5}",0.13883722325553488,0.15959680806383872,0.12264490579623184,0.14035964570520182,397
221,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 6}",0.17651646967060658,0.18191636167276654,0.1902676107044282,0.1829001473492671,249
222,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 7}",0.18431631367372653,0.2022559548809024,0.19632785311412457,0.19430004055625116,203
223,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 20}",0.18269634607307852,0.17819643607127858,0.15960638425537022,0.17349972213324247,289
224,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 2}",0.16727665446691067,0.16991660166796663,0.1345853834153366,0.15725954651673796,343
225,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 3}",0.17093658126837463,0.17945641087178257,0.1486859474378975,0.16635964652601823,319
226,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 4}",0.14909701805963882,0.13103737925241496,0.10422416896675867,0.1281195220929375,434
227,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 5}",0.17129657406851864,0.21173576528469432,0.12432497299891995,0.16911910411737763,304
228,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 6}",0.19613607727845442,0.18503629927401452,0.18990759630385215,0.190359990952107,225
229,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 7}",0.21035579288414233,0.13037739245215096,0.1686067442697708,0.1697799765353547,302
230,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 20}",0.20381592368152637,0.1985960280794384,0.17040681627265092,0.19093958934453856,219
231,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 2}",0.252894942101158,0.24053518929621406,0.22962918516740669,0.24101977218825957,75
232,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 3}",0.21665566688666227,0.24389512209755804,0.25681027241089643,0.23912035379837224,80
233,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 4}",0.251454970900582,0.17891642167156657,0.2406096243849754,0.223660338985708,125
234,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 5}",0.24227515449691006,0.2635147297054059,0.20748829953198128,0.23775939457809905,84
235,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 6}",0.25625487490250193,0.2140157196856063,0.2436097443897756,0.23796011299262795,83
236,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 7}",0.23237535249295013,0.24797504049919,0.25399015960638427,0.24478018419950812,62
237,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 20}",0.28169436611267773,0.24539509209815805,0.23514940597623904,0.25407962139569157,38
238,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.001, 'degree': 2}",0.19703605927881443,0.24587508249835002,0.2533301332053282,0.23208042499416423,97
239,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.001, 'degree': 3}",0.26051478970420594,0.2095758084838303,0.2623304932197288,0.24414036380258833,64
240,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.001, 'degree': 4}",0.24293514129717406,0.23045539089218214,0.2374894995799832,0.2369600105897798,87
241,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.001, 'degree': 5}",0.24191516169676605,0.250554988900222,0.234609384375375,0.2423598449907877,71
242,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.001, 'degree': 6}",0.24287514249715006,0.22079558408831823,0.2137885515420617,0.2258197593758433,119
243,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.001, 'degree': 7}",0.2622547549049019,0.24629507409851803,0.1981279251170047,0.2355592513734749,92
244,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.001, 'degree': 20}",0.2102957940841183,0.25361492770144595,0.21462858514340574,0.22617976897632333,116
245,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 2}",0.2648347033059339,0.249115017699646,0.26341053642145684,0.25912008580901225,25
246,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 3}",0.2614147717045659,0.248335033299334,0.26155046201848076,0.25710008900746023,29
247,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 4}",0.255294894102118,0.249115017699646,0.2645505820232809,0.25632016460834833,31
248,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 5}",0.25793484130317396,0.252414951700966,0.2538101524060962,0.25471998180341204,36
249,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 6}",0.2608147837043259,0.24743505129897403,0.2586703468138726,0.2556400606057242,34
250,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 7}",0.2635147297054059,0.24653506929861402,0.2559702388095524,0.2553400126045241,35
251,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 20}",0.2623147537049259,0.24977500449991,0.25591023640945637,0.2559999982047641,33
252,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 2}",0.13517729645407092,0.1006179876402472,0.12324492979719189,0.11968007129717,460
253,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 3}",0.10271794564108717,0.10103797924041519,0.14676587063482538,0.11684059850544258,465
254,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 4}",0.09473810523789525,0.10397792044159117,0.10494419776791071,0.10122007448246571,489
255,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 5}",0.11039779204415912,0.13145737085258294,0.13794551782071282,0.1266002269058183,442
256,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 6}",0.13247735045299094,0.10361792764144717,0.1456258250330013,0.12724036770914648,438
257,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 7}",0.10307793844123117,0.09881802363952721,0.09816392655706228,0.10001996287927356,494
258,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 20}",0.10259794804103918,0.1008579828403432,0.0984639385575423,0.10063995647964157,491
259,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 2}",0.09473810523789525,0.10271794564108717,0.15828633145325813,0.11858079411074685,462
260,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 3}",0.125337493250135,0.16895662086758265,0.1109444377775111,0.13507951729840958,416
261,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 4}",0.12137757244855103,0.15557688846223075,0.15900636025441017,0.14532027372173065,383
262,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 5}",0.12983740325193496,0.15791684166316675,0.12126485059402375,0.1363396985030418,411
263,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 6}",0.13091738165236697,0.14435711285774286,0.1263050522020881,0.13385984890406596,418
264,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 7}",0.10193796124077519,0.13043739125217496,0.11436457458298332,0.11557997569197782,468
265,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 20}",0.14069718605627887,0.127617447651047,0.10656426257050282,0.12495963209260957,446
266,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 2}",0.1731565368692626,0.15983680326393473,0.17322692907716308,0.1687400897367868,306
267,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 3}",0.16889662206755865,0.17159656806863863,0.1841473658946358,0.17488018534361102,277
268,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 4}",0.1619967600647987,0.19721605567888642,0.14442577703108125,0.16787953092492214,310
269,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 5}",0.18215635687286255,0.1751364972700546,0.16392655706228249,0.1737398037350665,287
270,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 6}",0.15635687286254274,0.18923621527569448,0.15360614424576982,0.16639974412800232,318
271,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 7}",0.17201655966880663,0.15449691006179878,0.19110764430577223,0.17254037134545921,295
272,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 20}",0.1646367072658547,0.16697666046679066,0.15420616824672986,0.16193984532645841,334
273,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 2}",0.21809563808723825,0.19613607727845442,0.18780751230049203,0.20067974255539492,182
274,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 3}",0.13103737925241496,0.1991960160796784,0.19332773310932438,0.17452037614713925,280
275,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 4}",0.12899742005159898,0.13235735285294295,0.18300732029281172,0.1481206977324512,373
276,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 5}",0.18101637967240655,0.21167576648467032,0.15192607704308173,0.1815394077333862,255
277,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 6}",0.18167636647267055,0.19091618167636648,0.14772590903636146,0.17343948572846615,290
278,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 7}",0.16937661246775065,0.18119637607247854,0.17298691947677908,0.1745199693390028,281
279,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 20}",0.13427731445371094,0.12119757604847903,0.14274570982839313,0.13274020011019436,420
280,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 2}",0.2261954760904782,0.1616967660646787,0.21984879395175808,0.20258034536897165,181
281,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 3}",0.23387532249355014,0.19775604487910242,0.2247689907596304,0.21880011937742763,146
282,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 4}",0.22241555168896623,0.2229555408891822,0.2311892475699028,0.22552011338268374,121
283,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 5}",0.20987580248395032,0.19445611087778245,0.2542901716068643,0.21954069498953235,143
284,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 6}",0.22391552168956622,0.20477590448191035,0.2218288731549262,0.2168400997754676,151
285,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 7}",0.17885642287154258,0.2399352012959741,0.1750870034801392,0.19795954254921863,192
286,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 20}",0.2234355312893742,0.21107577848443032,0.19578783151326054,0.21009971376235503,165
287,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 2}",0.2627347453050939,0.24713505729885402,0.24090963638545543,0.25025981299646777,42
288,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 3}",0.25913481730365395,0.25697486050278995,0.2751110044401776,0.2637402274155405,11
289,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 4}",0.2651946961060779,0.255294894102118,0.24318972758910357,0.2545597725990998,37
290,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 5}",0.2563748725025499,0.22889542209155816,0.26155046201848076,0.24894025220419627,45
291,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 6}",0.2659146817063659,0.24521509569808603,0.25705028201128044,0.2560600198052441,32
292,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 7}",0.2884742305153897,0.249595008099838,0.265270610824433,0.26777994981322023,1
293,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 20}",0.26903461930761385,0.23207535849283015,0.2578903156126245,0.2530000978043561,39
294,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 2}",0.2710745785084298,0.25835483290334194,0.2640105604224169,0.2644799906113962,6
295,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 3}",0.2650746985060299,0.25655486890262197,0.26977079083163324,0.26380011941342835,10
296,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 4}",0.2707745845083098,0.25481490370192594,0.26371054842193686,0.2631000122107242,14
297,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 5}",0.26927461450770984,0.25007499850003,0.2665306612264491,0.2619600914113963,22
298,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 6}",0.2695746085078298,0.2588948221035579,0.2638905556222249,0.2641199954112042,9
299,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 7}",0.2696346073078538,0.25727485450290993,0.26329053162126487,0.2633999978106762,13
300,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 20}",0.2710145797084058,0.25733485330293393,0.265270610824433,0.2645400146119243,5
301,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 2}",0.10121797564048719,0.1498170036599268,0.10140405616224649,0.11747967848755352,464
302,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 3}",0.10217795644087119,0.1006179876402472,0.10140405616224649,0.10140000008112164,488
303,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 4}",0.15827683446331073,0.1008579828403432,0.14970598823952957,0.1362802685143945,413
304,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 5}",0.13265734685306294,0.1006179876402472,0.12408496339853595,0.11912009929728203,461
305,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 6}",0.17147657046859063,0.12599748005039899,0.12576503060122404,0.1410796937067379,394
306,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 7}",0.14525709485810284,0.09743805123897523,0.10140405616224649,0.11469973408644152,470
307,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 20}",0.11501769964600708,0.09773804523909521,0.1016440657626305,0.1047999368825776,485
308,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 2}",0.15431691366172676,0.1378172436551269,0.1578063122524901,0.14998015652311458,360
309,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 3}",0.11387772244555108,0.125937481250375,0.1344653786151446,0.12476019410369021,447
310,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 4}",0.123957520849583,0.14519709605807885,0.15894635785431419,0.14270032492065868,391
311,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 5}",0.1129777404451911,0.15437691246175075,0.1675267010680427,0.14496045132499483,384
312,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 6}",0.13631727365452692,0.125097498050039,0.1456258250330013,0.13568019891252242,415
313,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 7}",0.15791684166316675,0.1631967360652787,0.1737669506780271,0.16496017613549085,325
314,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 20}",0.14615707685846283,0.15353692926141477,0.14154566182647305,0.1470798893154502,378
315,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 2}",0.16133677326453472,0.14057718845623088,0.1950678027121085,0.16566058814429135,322
316,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 3}",0.1618167636647267,0.17165656686866262,0.1906876275051002,0.1747203193461632,279
317,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 4}",0.1508369832603348,0.18077638447231056,0.16626665066602664,0.16596000613289066,320
318,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 5}",0.18971620567588648,0.12215755684886302,0.18858754350174006,0.16682043534216318,314
319,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 6}",0.1736365272694546,0.18479630407391853,0.172026881075243,0.17681990413953871,270
320,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 7}",0.1994960100797984,0.1994360112797744,0.1482059282371295,0.18237931653223408,252
321,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 20}",0.16571668566628667,0.17987640247195055,0.18684747389895595,0.17748018734573104,269
322,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 2}",0.1730365392692146,0.19115617687646247,0.16218648745949837,0.17545973453505848,274
323,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 3}",0.20657586848263035,0.20453590928181437,0.1984279371174847,0.20317990496064317,179
324,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 4}",0.1858762824743505,0.22691546169076618,0.17274690987639504,0.19517955134717058,198
325,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 5}",0.1890562188756225,0.17021659566808664,0.1608064322572903,0.17335974893366646,291
326,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 6}",0.19487610247795045,0.16685666286674267,0.19428777151086044,0.18534017895185118,240
327,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 7}",0.1864762704745905,0.16637667246655066,0.17754710188407535,0.17680001494173883,271
328,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 20}",0.22157556848863022,0.19469610607787843,0.1686667466698668,0.19497947374545851,199
329,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 2}",0.23417531649367013,0.24251514969700605,0.23154926197047881,0.23607990938705167,90
330,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 3}",0.2378952420951581,0.2363952720945581,0.2122884915396616,0.22885966857645926,107
331,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 4}",0.23975520489590207,0.22073558528829423,0.22314892595703828,0.22787990538041156,113
332,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 5}",0.248515029699406,0.24671506569868604,0.19320772830913235,0.2294792745690748,104
333,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 6}",0.21743565128697426,0.2389152216955661,0.23238929557182286,0.22958005618478775,103
334,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 7}",0.19511609767804644,0.22985540289194217,0.2361694467778711,0.22038031578261993,139
335,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 20}",0.2234955300893982,0.21941561168776624,0.24108964358574342,0.22800026178763597,112
336,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 2}",0.26867462650746987,0.2596748065038699,0.2593903756150246,0.26257993620878817,19
337,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 3}",0.26651466970660587,0.2640547189056219,0.26275051002040084,0.26443996621087623,7
338,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 4}",0.26309473810523787,0.2648347033059339,0.25855034201368055,0.26215992780828407,21
339,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 5}",0.26573468530629385,0.2673546529069419,0.26125045001800073,0.2647799294104122,4
340,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 6}",0.26765464690706187,0.2609347813043739,0.2593903756150246,0.26265993460882014,18
341,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 7}",0.26669466610667786,0.26309473810523787,0.2589703588143526,0.2629199210087561,16
342,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 20}",0.2639347213055739,0.25541489170216597,0.265870634825393,0.2617400826110443,23
343,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 2}",0.25703485930281395,0.24017519649607008,0.2481699267970719,0.24845999419865197,46
344,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 3}",0.25475490490190195,0.23855522889542208,0.249729989199568,0.247680040998964,47
345,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 4}",0.252894942101158,0.2382552348953021,0.2485299411976479,0.24656003939803597,52
346,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 5}",0.25535489290214197,0.24047519049619007,0.24636985479419177,0.2473999793975079,48
347,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 6}",0.25319493610127797,0.2392752144957101,0.2486499459978399,0.24704003219827597,51
348,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 7}",0.25721485570288594,0.24305513889722205,0.2486499459978399,0.24963998019931596,44
349,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 20}",0.25217495650086996,0.2377152456950861,0.2482899315972639,0.24606004459773997,55
350,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 2}",0.10271794564108717,0.13253734925301494,0.09816392655706228,0.11113974048372148,477
351,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 3}",0.10205795884082318,0.10475790484190316,0.10128405136205448,0.10269997168159362,487
352,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 4}",0.1008579828403432,0.1354172916541669,0.10128405136205448,0.11251977528552153,474
353,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 5}",0.1005579888402232,0.09773804523909521,0.09930397215888635,0.09920000207940159,497
354,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 6}",0.15281694366112678,0.11789764204715905,0.09978399135965439,0.1234995256893134,451
355,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 7}",0.11369772604547909,0.10343793124137517,0.10140405616224649,0.10617990448303356,484
356,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 20}",0.1397972040559189,0.10925781484370313,0.12414496579863195,0.12439999489941798,448
357,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 2}",0.15269694606107878,0.16493670126597468,0.1483259330373215,0.15531986012145832,348
358,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 3}",0.11027779444411112,0.15299694006119877,0.12870514820592824,0.13065996090374607,427
359,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 4}",0.14099718005639889,0.1756164876702466,0.18342733709348374,0.16668033494004306,315
360,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 5}",0.1371572568548629,0.16187676246475072,0.15744629785191408,0.15216010572384256,352
361,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 6}",0.14543709125817483,0.1355972880542389,0.1769470778831153,0.15266048573184302,351
362,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 7}",0.09815803683926322,0.15719685606287875,0.1924876995079803,0.1492808641367074,365
363,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 20}",0.1875562488750225,0.17291654166916662,0.18072722908916355,0.18040000654445087,258
364,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 2}",0.1894762104757905,0.16451670966580667,0.17910716428657147,0.17770002814272287,267
365,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 3}",0.15395692086158277,0.1879162416751665,0.18042721708868353,0.17410012654181095,285
366,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 4}",0.16013679726405472,0.1750164996700066,0.16218648745949837,0.16577992813118655,321
367,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 5}",0.15479690406191876,0.18983620327593448,0.19482779311172446,0.17982030014985925,259
368,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 6}",0.17783644327113457,0.16121677566448672,0.17934717388695548,0.17280013094085891,293
369,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 7}",0.18677626447471052,0.16739665206695867,0.1686067442697708,0.17425988693714664,284
370,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 20}",0.17345653086938262,0.18473630527389454,0.15876635065402617,0.17231972893243444,296
371,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 2}",0.2010559788804224,0.19355612887742246,0.17568702748109924,0.19009971174631468,226
372,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 3}",0.1735765284694306,0.16679666406671867,0.2063482539301572,0.1822404821554355,253
