,Parameters,HO Group 1 Score,HO Group 2 Score,HO Group 3 Score,Mean CV Score,RankScore
235,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 6}",0.34223315533689325,0.36041279174416513,0.3502940117604704,0.35097998628050964,58
236,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 7}",0.3259134817303654,0.3485930281394372,0.34111364454578186,0.3385400514718615,102
237,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 20}",0.3490730185396292,0.37013259734805304,0.3523940957638306,0.3571999038838376,41
238,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.001, 'degree': 2}",0.36977260454790906,0.3625727485450291,0.3626545061802472,0.36499995309106176,13
239,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.001, 'degree': 3}",0.3655126897462051,0.36539269214615705,0.36175447017880713,0.36421995069038976,14
240,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.001, 'degree': 4}",0.3628727425451491,0.3641327173456531,0.37111484459378374,0.366040101494862,8
241,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.001, 'degree': 5}",0.36917261654766903,0.3659926801463971,0.3670946837873515,0.36741999349380583,4
242,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.001, 'degree': 6}",0.36647267054658905,0.371632567348653,0.36601464058562344,0.36803995949362184,3
243,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.001, 'degree': 7}",0.36971260574788506,0.36515269694606106,0.3666146645865835,0.36715998909350983,5
244,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.001, 'degree': 20}",0.36863262734745306,0.3628127437451251,0.3682947317892716,0.36658003429394986,6
245,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 2}",0.21101577968440632,0.20489590208195835,0.18834753390135606,0.2014197385559069,431
246,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 3}",0.21005579888402232,0.1979360412791744,0.18936757470298812,0.19911980495539494,438
247,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 4}",0.2126357472850543,0.20759584808303833,0.1893075723028921,0.2031797225569949,425
248,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 5}",0.21365572688546228,0.20315593688126238,0.18948757950318013,0.20209974775663495,429
249,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 6}",0.2144357112857743,0.20843583128337434,0.19182767310692428,0.20489973855869095,419
250,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 7}",0.21563568728625426,0.20723585528289434,0.18852754110164407,0.2037996945569309,423
251,"{'C': 1e-05, 'kernel': 'poly', 'gamma': 0.01, 'degree': 20}",0.21485570288594227,0.20777584448311034,0.18540741629665186,0.20267965455523482,427
252,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 2}",0.17909641807163856,0.2129957400851983,0.20526821072842913,0.19912012296175532,437
253,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 3}",0.2012359752804944,0.2108957820843583,0.1796471858874355,0.19725964775076274,441
254,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 4}",0.1901961960760785,0.22865542689146218,0.22446897875915037,0.21444020057556368,373
255,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 5}",0.15995680086398273,0.19703605927881443,0.20832833313332533,0.1884403977587075,449
256,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 6}",0.19175616487670247,0.23441531169376612,0.1987279491179647,0.20829980856281108,385
257,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 7}",0.21293574128517428,0.2102957940841183,0.19176767070682826,0.20499973535870697,417
258,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 20}",0.1744765104697906,0.20507589848203037,0.1968078723148926,0.19212009375557118,445
259,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 2}",0.27143457130857385,0.2636947261054779,0.22224888995559822,0.25245939578988336,310
260,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 3}",0.25817483650326994,0.16427671446571068,0.25879035161406455,0.2270806341943484,354
261,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 4}",0.2828943421131577,0.22895542089158216,0.24432977319092763,0.2520598453985558,311
262,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 5}",0.2864942701145977,0.2585948281034379,0.2836313452538102,0.2762401478239486,273
263,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 6}",0.26681466370672585,0.22745545089098218,0.2360494419776791,0.24343985219179573,322
