,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
22,0.03543869654337565,0.00023452038278358664,3.0927353700002036,0.024689010370247347,chebyshev,50,"{'metric': 'chebyshev', 'n_neighbors': 50}",0.2863742725145497,0.2878742425151497,0.28915156606264253,0.2878000270307806,0.001135039152528694,10
23,0.03556744257609049,0.0002464407376373904,3.7945515314737954,0.03312335792302672,chebyshev,100,"{'metric': 'chebyshev', 'n_neighbors': 100}",0.28145437091258174,0.28373432531349374,0.2841713668546742,0.2831200210269165,0.0011912301917813214,14
24,0.03612844149271647,0.0008361077337023732,5.5352083047231035,0.047657848546313115,minkowski,1,"{'metric': 'minkowski', 'n_neighbors': 1}",0.249895002099958,0.24671506569868604,0.24234969398775952,0.24631992059546784,0.00309300537411431,27
25,0.035735527674357094,0.00047083129476174426,6.8176595369974775,0.09537750059107747,minkowski,3,"{'metric': 'minkowski', 'n_neighbors': 3}",0.24629507409851803,0.24569508609827803,0.24756990279611185,0.246520020997636,0.0007817438809849895,25
26,0.03472240765889486,0.00024959319246427644,7.365375439325969,0.06198986387685561,minkowski,5,"{'metric': 'minkowski', 'n_neighbors': 5}",0.2647147057058859,0.26561468770624586,0.2626305052202088,0.2643199662107802,0.0012498535192146305,21
27,0.035518487294514976,0.00031254522624648683,7.818079948425293,0.06647537854455082,minkowski,7,"{'metric': 'minkowski', 'n_neighbors': 7}",0.2758744825103498,0.27065458690826183,0.2688707548301932,0.27179994141626823,0.002971747865729974,17
28,0.036241769790649414,0.0002752166359298432,8.274055560429892,0.09309360339358112,minkowski,10,"{'metric': 'minkowski', 'n_neighbors': 10}",0.2869142617147657,0.2866742665146697,0.28231129245169806,0.28529994022704447,0.002115563135090299,11
29,0.0352778434753418,5.2757888964005425e-05,9.550849358240763,0.028051410944499578,minkowski,25,"{'metric': 'minkowski', 'n_neighbors': 25}",0.2977140457190856,0.2985540289194216,0.2988719548781951,0.29838000983890073,0.0004884672527245573,4
30,0.03572352727254232,0.0004478509799673648,10.591278473536173,0.08905982752104759,minkowski,50,"{'metric': 'minkowski', 'n_neighbors': 50}",0.30317393652126956,0.2980740385192296,0.2995919836793472,0.3002799862399488,0.002138106724861753,1
31,0.036162376403808594,0.00017109164867359748,11.85282826423645,0.15959310228592555,minkowski,100,"{'metric': 'minkowski', 'n_neighbors': 100}",0.2993940121197576,0.29693406131877365,0.29749189967598705,0.29793999103817276,0.0010530681799593854,6
