,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.04624032974243164,0.0018771070188458422,25.770631392796833,0.19199888769327503,manhattan,1,"{'metric': 'manhattan', 'n_neighbors': 1}",0.22019559608807823,0.21827563448731024,0.2200288011520461,0.2195000105758115,0.0008684383463980085,30
1,0.044716437657674156,0.0010337917994468816,26.628111521402996,0.0628498929024406,manhattan,3,"{'metric': 'manhattan', 'n_neighbors': 3}",0.2223555528889422,0.22025559488810223,0.21756870274810994,0.22005995017505145,0.0019591139507449153,29
2,0.04442095756530762,0.0012762063947461663,26.759354670842487,0.12127086949481307,manhattan,5,"{'metric': 'manhattan', 'n_neighbors': 5}",0.24179516409671806,0.2399352012959741,0.23070922836913477,0.23747986458727563,0.004847404907359437,22
3,0.04483628273010254,0.001171666087665174,26.971696376800537,0.043561306777734676,manhattan,7,"{'metric': 'manhattan', 'n_neighbors': 7}",0.24743505129897403,0.247795044099118,0.23688947557902315,0.24403985699237174,0.005058218689836011,18
4,0.04612127939860026,0.000874441439027332,27.04127772649129,0.07763757581008149,manhattan,10,"{'metric': 'manhattan', 'n_neighbors': 10}",0.255234895302094,0.251694966100678,0.24270970838833553,0.24987985659703582,0.005272004279765938,15
5,0.04599968592325846,0.0007247475490251069,27.401020924250286,0.17481858402389197,manhattan,25,"{'metric': 'manhattan', 'n_neighbors': 25}",0.26069478610427793,0.26423471530569387,0.25561022440897635,0.26017990860631607,0.0035397066672556783,7
6,0.046838601430257164,0.001099073900655989,27.55541968345642,0.1514566498775966,manhattan,50,"{'metric': 'manhattan', 'n_neighbors': 50}",0.2610547789044219,0.2611747765044699,0.25693027721108846,0.25971994420666006,0.0019732006682275636,8
7,0.0459738572438558,0.0007920674592814062,27.77536137898763,0.17515417221394664,manhattan,100,"{'metric': 'manhattan', 'n_neighbors': 100}",0.25931481370372594,0.2633347333053339,0.25513020520820834,0.2592599174057561,0.003349709492555919,9
8,0.044849236806233726,0.0004761450168201302,13.860539197921753,0.31001204184761866,euclidean,1,"{'metric': 'euclidean', 'n_neighbors': 1}",0.2254154916901662,0.22253554928901423,0.22308892355694226,0.22367998817870757,0.0012478074367506015,27
9,0.04516935348510742,0.0007202271570972217,16.59077541033427,0.3313949484085588,euclidean,3,"{'metric': 'euclidean', 'n_neighbors': 3}",0.22745545089098218,0.22745545089098218,0.21942877715108605,0.2247798929776835,0.0037838102879016924,25
10,0.045364061991373696,0.0006642178539316922,17.695971727371216,0.2386969499847933,euclidean,5,"{'metric': 'euclidean', 'n_neighbors': 5}",0.24515509689806203,0.24461510769784603,0.23802952118084725,0.24259990859225175,0.0032392620457784484,19
11,0.045562028884887695,0.000438088673278551,18.29770064353943,0.2953867094988958,euclidean,7,"{'metric': 'euclidean', 'n_neighbors': 7}",0.24761504769904602,0.251094978100438,0.24288971558862354,0.24719991379603587,0.003362621530891071,16
12,0.04494039217631022,0.0001612095548351018,19.162437836329143,0.34537874583413236,euclidean,10,"{'metric': 'euclidean', 'n_neighbors': 10}",0.252894942101158,0.25925481490370195,0.24870994839793592,0.2536199018009319,0.004335337536327003,13
13,0.045392115910847984,0.0006728663239988328,21.432451645533245,0.3256776406822389,euclidean,25,"{'metric': 'euclidean', 'n_neighbors': 25}",0.26999460010799786,0.26897462050758986,0.2618504740189608,0.26693989821151615,0.0036227768866012315,3
14,0.04488062858581543,0.00017843428681675117,23.28154381116231,0.2899287981524484,euclidean,50,"{'metric': 'euclidean', 'n_neighbors': 50}",0.26795464090718185,0.2707145857082858,0.2677307092283691,0.26879997861461224,0.0013569147827707823,1
15,0.04533036549886068,0.00027336817778875883,24.94464635848999,0.25830102315813797,euclidean,100,"{'metric': 'euclidean', 'n_neighbors': 100}",0.2625547489050219,0.26783464330713386,0.25981039241569664,0.2633999282092841,0.003329954617753584,5
16,0.043729941050211586,0.0005177425582828398,2.8349188963572183,0.10614495368977529,chebyshev,1,"{'metric': 'chebyshev', 'n_neighbors': 1}",0.20705585888282235,0.2112557748845023,0.20388815552622105,0.20739992976451524,0.003017641720599258,32
17,0.04409432411193848,0.0008237817685426474,3.6690046787261963,0.13149463153658195,chebyshev,3,"{'metric': 'chebyshev', 'n_neighbors': 3}",0.2134157316853663,0.21473570528589428,0.20880835233409337,0.2123199297684513,0.002540861354559598,31
18,0.04438559214274088,0.0008347530170788654,4.085571368535359,0.13118217974355953,chebyshev,5,"{'metric': 'chebyshev', 'n_neighbors': 5}",0.2248155036899262,0.22745545089098218,0.2249489979599184,0.2257399841802756,0.0012142417954391787,24
19,0.04432137807210287,0.0005840300246224106,4.378476063410441,0.09379234838968846,chebyshev,7,"{'metric': 'chebyshev', 'n_neighbors': 7}",0.23069538609227816,0.23531529369412613,0.2311292451698068,0.23237997498540372,0.002083127515079262,23
20,0.04426352183024088,0.0010135794611625193,4.667936086654663,0.18237701507711143,chebyshev,10,"{'metric': 'chebyshev', 'n_neighbors': 10}",0.2370552588948221,0.24185516289674205,0.24306972278891156,0.24066004819349193,0.002596750321558335,21
21,0.04517428080240885,0.0007028686555550402,5.701660792032878,0.17835508162827488,chebyshev,25,"{'metric': 'chebyshev', 'n_neighbors': 25}",0.25427491450170997,0.2574548509029819,0.25387015480619224,0.25519997340362804,0.0016029788947660762,11
